"","id","nsib79","afqtrev","urban14","male","mfinc1617","black","hisp","mhsgrad","mscoll","fhsgrad","fscoll","intact","mfinc1617q1","mfinc1617q2","mfinc1617q3","mfinc1617q4","mfinc1617q","afqtq1","afqtq2","afqtq3","afqtq4","afqtq","momageatbirth","dob62","dob63","dob64","hgc2122","hga2122","Dhgacoll2122","Dhgacoll2223","Dhgacoll2324","Dhgchs2122","Dhgchs2223","Dhgchs2324","fedmiss"
"161",414,1,64,1,0,2.60629221263599,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,4,29,0,0,1,14,14,1,1,1,1,1,1,0
"162",415,5,12,1,1,3.22592,0,0,0,0,NA,NA,1,0,1,0,0,2,1,0,0,0,1,40,1,0,0,10,11,0,0,0,0,0,0,1
"163",418,1,45,1,0,4.02174367707703,0,0,1,1,1,0,1,0,1,0,0,2,0,0,1,0,3,28,0,0,1,13,13,1,1,1,1,1,1,0
"164",419,1,51,1,1,5.2184,0,0,1,1,NA,NA,0,0,0,1,0,3,0,0,1,0,3,30,0,1,0,10,11,0,0,0,0,0,0,1
"165",420,1,56,1,1,2.4575560512871,0,0,1,1,NA,NA,0,1,0,0,0,1,0,0,1,0,3,31,0,0,1,12,13,1,1,1,1,1,1,1
"166",434,4,49,1,1,3.68809427312775,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,3,38,0,1,0,12,12,0,0,0,1,1,1,0
"167",435,5,23,1,1,1.32071269487751,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2,NA,0,0,0,12,12,0,0,0,1,1,1,0
"168",436,3,58,1,0,3.49913228613757,0,0,1,0,1,0,1,0,1,0,0,2,0,0,1,0,3,42,0,1,0,12,12,0,0,0,1,1,1,0
"169",438,2,80,0,0,3.36385523385301,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,4,18,1,0,0,13,14,1,1,1,1,1,1,0
"170",439,2,78,0,0,4.75456570155902,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,4,25,0,0,0,15,16,1,1,1,1,1,1,0
"171",440,0,53,0,1,7.92427616926503,0,0,1,0,1,0,1,0,0,0,1,4,0,0,1,0,3,22,0,0,0,12,12,0,0,0,1,1,1,0
"172",441,1,5,0,1,4.77534801762114,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,1,37,0,1,0,12,12,0,0,0,1,1,1,0
"173",443,1,96,0,1,2.64142538975501,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,4,22,0,0,0,14,15,1,1,1,1,1,1,0
"174",444,1,72,0,0,10.56570155902,0,0,1,1,1,1,1,0,0,0,1,4,0,0,1,0,3,20,0,0,0,16,16,1,1,1,1,1,1,0
"175",445,1,77,0,1,8.066522638668,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,1,4,26,0,0,1,15,16,1,1,1,1,1,1,0
"176",447,1,18,0,1,2.74391269487751,0,0,NA,NA,0,0,0,1,0,0,0,1,1,0,0,0,1,41,1,0,0,12,12,0,0,0,1,1,1,0
"177",448,3,5,0,1,2.88610748898678,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,40,0,0,1,12,12,0,0,0,1,1,1,0
"178",450,4,25,0,1,7.92427616926503,0,0,1,0,1,0,1,0,0,0,1,4,0,1,0,0,2,26,0,0,0,12,12,0,0,0,1,1,1,0
"179",452,3,46,1,0,1.47980837708125,0,0,1,0,NA,NA,0,1,0,0,0,1,0,0,1,0,3,36,0,0,1,15,16,1,1,1,1,1,1,1
"180",458,0,82,1,0,10.56570155902,0,0,1,0,1,0,1,0,0,0,1,4,0,0,0,1,4,36,0,0,0,15,16,1,1,1,1,1,1,0
"181",459,3,87,1,0,3.19958766519824,0,0,1,0,1,0,1,0,1,0,0,2,0,0,0,1,4,35,0,1,0,15,16,1,1,1,1,1,1,0
"182",460,0,35,1,0,2.64142538975501,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2,36,0,0,0,12,12,0,0,0,1,1,1,0
"183",461,2,89,1,1,10.56570155902,0,0,1,0,1,1,1,0,0,0,1,4,0,0,0,1,4,34,0,0,0,15,16,1,1,1,1,1,1,0
"184",465,3,86,1,0,8.97180264317181,0,0,1,0,1,0,1,0,0,0,1,4,0,0,0,1,4,36,0,1,0,12,12,0,0,0,1,1,1,0
"185",470,4,6,1,1,1.33127839643653,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,20,1,0,0,11,11,0,0,0,0,0,0,0
"186",475,4,13,1,0,0.348600638977636,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,25,0,0,1,12,12,0,0,0,1,1,1,0
"187",477,2,17,1,1,7.44787101321586,0,0,0,0,1,0,1,0,0,0,1,4,1,0,0,0,1,22,0,1,0,10,12,0,0,0,0,0,0,0
"188",479,1,56,1,1,5.78632158590308,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,3,22,0,1,0,12,12,0,0,0,1,1,1,0
"189",484,4,15,1,1,13.7354120267261,0,0,1,0,0,0,1,0,0,0,1,4,1,0,0,0,1,27,0,0,0,12,12,0,0,0,1,1,1,0
"190",485,2,14,1,0,6.01611046770601,0,0,1,0,1,0,1,0,0,1,0,3,1,0,0,0,1,21,1,0,0,10,11,0,0,0,0,0,0,0
"191",486,2,35,1,1,5.45873480176212,0,0,1,0,1,1,1,0,0,1,0,3,0,1,0,0,2,23,0,1,0,12,13,1,1,1,1,1,1,0
"192",488,4,48,1,1,8.35947136563876,0,0,1,1,1,1,1,0,0,0,1,4,0,0,1,0,3,23,0,1,0,12,13,1,1,1,1,1,1,0
"193",492,3,53,1,0,12.1505567928731,0,0,1,0,1,0,1,0,0,0,1,4,0,0,1,0,3,26,0,0,0,12,12,0,0,0,1,1,1,0
"194",493,3,65,1,1,4.23111438262656,0,0,1,0,1,0,1,0,1,0,0,2,0,0,0,1,4,29,0,0,1,13,14,1,1,1,1,1,1,0
"195",496,6,87,1,0,7.92427616926503,0,0,1,0,1,0,1,0,0,0,1,4,0,0,0,1,4,35,1,0,0,12,12,0,0,0,1,1,1,0
"196",499,4,40,1,0,10.56570155902,0,0,0,0,0,0,1,0,0,0,1,4,0,1,0,0,2,31,0,0,0,12,12,0,0,0,1,1,1,0
"197",500,4,57,1,0,8.0538281938326,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1,0,3,34,0,1,0,12,13,1,1,1,1,1,1,0
"198",501,2,67,1,0,7.38193568281938,0,0,1,0,1,0,1,0,0,0,1,4,0,0,0,1,4,22,0,1,0,15,16,1,1,1,1,1,1,0
"199",504,2,13,1,0,7.3532,0,0,0,0,0,0,1,0,0,0,1,4,1,0,0,0,1,20,0,1,0,9,10,0,0,0,0,0,0,0
"200",507,9,65,1,0,6.86770601336303,0,0,1,1,NA,NA,0,0,0,1,0,3,0,0,1,0,3,26,0,0,0,14,15,1,1,1,1,1,1,1
"201",508,3,21,1,1,7.82572329867841,0,0,1,1,0,0,1,0,0,0,1,4,0,1,0,0,2,28,0,1,0,12,12,0,0,0,1,1,1,0
"202",509,2,80,1,1,9.19489603524229,0,0,1,0,1,0,1,0,0,0,1,4,0,0,0,1,4,16,0,1,0,13,14,1,NA,NA,1,NA,NA,0
"203",510,2,77,1,0,8.08276169265033,0,0,0,0,1,1,1,0,0,0,1,4,0,0,0,1,4,29,0,0,0,12,13,1,1,1,1,1,1,0
"204",511,2,85,1,1,8.26020264317181,0,0,1,0,1,0,1,0,0,0,1,4,0,0,0,1,4,31,0,1,0,14,15,1,1,1,1,1,1,0
"205",513,4,46,1,1,2.16702538975501,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,32,0,0,0,14,15,1,1,1,1,1,1,0
"206",514,4,7,1,0,1.75548898678414,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,22,0,1,0,11,12,0,0,0,0,0,0,0
"207",515,1,13,1,0,3.70025122799116,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,1,25,0,0,1,14,15,1,1,1,1,1,1,0
"208",516,8,7,1,1,1.84899777282851,1,0,1,1,NA,NA,0,1,0,0,0,1,1,0,0,0,1,19,0,0,0,11,12,0,0,0,0,0,0,1
"209",517,7,8,1,1,1.87329888641425,1,0,0,0,NA,NA,0,1,0,0,0,1,1,0,0,0,1,22,1,0,0,11,12,0,0,0,0,0,0,1
"210",518,7,7,1,1,1.68025374449339,1,0,0,0,NA,NA,0,1,0,0,0,1,1,0,0,0,1,26,0,1,0,12,13,1,1,1,1,1,1,1
"211",519,6,2,1,0,1.68025374449339,1,0,0,0,NA,NA,0,1,0,0,0,1,1,0,0,0,1,23,0,1,0,10,11,0,0,0,0,0,0,1
"212",522,7,10,1,0,8.18049443207127,1,0,0,0,0,0,1,0,0,0,1,4,1,0,0,0,1,26,1,0,0,13,14,1,1,1,1,1,1,0
"213",523,7,16,1,1,6.69280176211454,1,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,1,29,0,1,0,12,13,1,1,1,1,1,1,0
"214",528,2,22,0,0,2.372,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,2,21,0,1,0,11,11,0,0,0,0,0,0,0
"215",534,3,4,1,1,6.98224845814978,0,0,0,0,NA,NA,1,0,0,1,0,3,1,0,0,0,1,23,0,1,0,11,12,0,0,0,0,0,0,1
"216",535,4,23,1,1,4.38872246696035,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,18,0,0,1,9,10,0,0,0,0,0,0,0
"217",537,9,4,1,1,5.47582678590308,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,1,32,0,1,0,11,12,0,0,0,0,0,0,0
"218",540,3,13,1,1,6.19678396436526,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,24,1,0,0,11,11,0,0,0,0,0,0,0
"219",541,3,16,1,1,6.19678396436526,0,0,0,0,NA,NA,0,0,0,1,0,3,1,0,0,0,1,22,1,0,0,10,11,0,0,0,0,0,0,1
"220",546,5,22,1,0,11.1484,0,0,0,0,1,1,1,0,0,0,1,4,0,1,0,0,2,36,0,0,1,10,11,0,0,0,0,0,0,0
"221",548,1,63,1,0,7.12392427616926,0,0,1,0,1,1,1,0,0,0,1,4,0,0,1,0,3,21,1,0,0,12,12,0,0,0,1,1,1,0
"222",553,7,99,1,1,9.24498886414254,0,0,1,0,1,1,1,0,0,0,1,4,0,0,0,1,4,32,0,0,0,15,16,1,1,1,1,1,1,0
"223",554,7,80,1,1,8.71474889867841,0,0,1,0,1,1,0,0,0,0,1,4,0,0,0,1,4,34,0,1,0,14,15,1,1,1,1,1,1,0
"224",558,3,80,1,0,9.63063697104677,0,0,1,0,1,1,1,0,0,0,1,4,0,0,0,1,4,29,1,0,0,15,16,1,1,1,1,1,1,0
"225",562,1,62,1,1,11.8864142538976,0,0,1,0,1,1,1,0,0,0,1,4,0,0,1,0,3,28,1,0,0,15,16,1,1,1,1,1,1,0
"226",566,5,22,1,0,11.8864142538976,0,0,1,0,1,0,1,0,0,0,1,4,1,0,0,0,1,25,0,0,0,12,13,1,1,1,1,1,1,0
"227",567,0,51,1,0,6.79242538975501,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,3,25,0,1,0,14,15,1,1,1,1,1,1,0
"228",570,4,97,1,1,0.564264317180617,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,4,28,0,0,1,12,12,0,0,0,1,1,1,0
"229",574,1,29,1,0,5.64786784140969,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,2,22,0,1,0,16,16,1,1,1,1,1,1,0
"230",579,3,61,1,0,7.92427616926503,0,0,1,0,0,0,1,0,0,0,1,4,0,0,1,0,3,31,1,0,0,12,12,0,0,NA,1,1,NA,0
"231",585,3,23,1,0,5.40963919821826,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,2,28,0,1,0,9,10,0,0,0,0,0,0,0
"232",588,6,2,1,0,0.835947136563877,0,0,NA,NA,NA,NA,1,1,0,0,0,1,1,0,0,0,1,31,0,1,0,8,9,0,0,0,0,0,0,1
"233",594,3,39,1,1,0.614306202643172,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2,27,0,1,0,12,13,1,1,1,1,1,1,0
"234",596,2,61,1,1,2.98111269487751,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,3,39,1,0,0,13,14,1,1,1,1,1,1,0
"235",597,6,4,1,1,2.64142538975501,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,34,1,0,0,11,11,0,0,0,0,0,0,0
"236",600,3,62,1,1,6.33942093541203,0,0,1,1,1,1,1,0,0,1,0,3,0,0,1,0,3,26,0,0,0,14,15,1,1,1,1,1,1,0
"237",601,3,53,1,0,5.87455411503455,0,0,1,1,1,1,1,0,0,1,0,3,0,0,1,0,3,27,0,1,0,15,16,1,1,1,1,1,1,0
"238",604,2,50,1,0,7.92427616926503,0,0,1,0,1,0,1,0,0,0,1,4,0,0,1,0,3,24,1,0,0,12,13,1,1,1,1,1,1,0
"239",605,5,51,1,1,9.36649443207127,0,0,0,0,1,0,1,0,0,0,1,4,0,0,1,0,3,18,0,1,0,12,12,0,0,0,1,1,1,0
"240",606,5,53,1,1,9.488,0,0,0,0,1,1,1,0,0,0,1,4,0,0,1,0,3,20,0,0,1,13,13,1,1,1,1,1,1,0
"241",609,7,39,1,0,7.92427616926503,0,0,1,1,1,1,1,0,0,0,1,4,0,1,0,0,2,27,0,0,0,12,13,1,1,1,1,1,1,0
"242",610,7,23,1,1,8.33073568281938,0,0,1,1,1,1,1,0,0,0,1,4,0,1,0,0,2,30,0,1,0,11,12,0,0,0,0,0,0,0
"243",613,1,28,1,1,4.41778396436526,0,0,1,1,1,0,0,0,1,0,0,2,0,1,0,0,2,21,1,0,0,12,12,0,0,0,1,1,1,0
"244",616,3,5,1,1,6.7007260382838,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,1,19,0,1,0,11,12,0,0,0,0,0,0,0
"245",617,2,19,1,0,4.744,0,0,0,0,NA,NA,0,0,1,0,0,2,1,0,0,0,1,20,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"246",622,2,39,1,0,1.02403524229075,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,3,19,0,0,1,15,15,1,1,1,1,1,1,0
"247",624,4,17,1,1,3.13480176211454,1,0,1,1,NA,NA,0,0,1,0,0,2,1,0,0,0,1,36,0,1,0,15,16,1,1,1,1,1,1,1
"248",628,8,3,1,1,1.99221826575277,1,0,0,0,NA,NA,0,1,0,0,0,1,1,0,0,0,1,NA,0,0,1,12,12,0,0,0,1,1,1,1
"249",630,2,7,1,1,2.60585621145374,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,16,0,1,0,8,8,0,0,0,0,0,0,0
"250",636,2,32,0,0,NA,0,0,1,0,1,0,1,0,0,0,1,4,0,1,0,0,2,25,0,0,0,12,12,0,0,0,1,1,1,0
"251",637,2,48,0,1,5.55183741256281,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,3,33,0,0,1,13,13,1,1,1,1,1,1,0
"252",638,1,54,0,1,6.60356347438753,0,0,1,0,1,1,1,0,0,1,0,3,0,0,1,0,3,19,0,0,0,12,12,0,0,0,1,1,1,0
"253",639,1,49,0,1,6.02926872246696,0,0,1,0,1,1,1,0,0,1,0,3,0,0,1,0,3,23,0,1,0,12,13,1,1,1,1,1,1,0
"254",640,1,67,1,0,4.9812,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,4,25,0,1,0,12,12,0,0,0,1,1,1,0
"255",641,2,11,1,1,7.39599109131403,0,0,1,1,1,1,1,0,0,0,1,4,1,0,0,0,1,33,0,0,0,11,12,0,0,0,0,0,0,0
"256",642,1,27,1,0,8.04842316258352,0,0,1,0,1,0,1,0,0,0,1,4,0,1,0,0,2,21,1,0,0,12,12,0,0,0,1,1,1,0
"257",643,1,32,1,0,5.07819524003884,0,0,1,0,1,1,1,0,0,1,0,3,0,1,0,0,2,23,0,0,1,12,12,0,0,0,1,1,1,0
"258",645,2,89,1,1,NA,0,0,1,0,1,1,1,0,0,0,1,4,0,0,0,1,4,31,0,0,0,15,16,1,1,1,1,1,1,0
"259",646,0,2,1,0,3.81936904231626,0,0,1,0,1,0,1,0,1,0,0,2,1,0,0,0,1,40,1,0,0,12,12,0,0,0,1,1,1,0
"260",648,1,29,1,0,8.2262422907489,0,0,1,0,1,1,1,0,0,0,1,4,0,1,0,0,2,34,0,1,0,12,13,1,1,1,1,1,1,0
"261",650,2,80,1,0,5.81113585746102,0,0,1,1,1,1,1,0,0,1,0,3,0,0,0,1,4,32,0,0,0,14,15,1,1,1,1,1,1,0
"262",651,1,66,1,1,2.84185303514377,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,4,24,0,0,1,15,16,1,1,1,1,1,1,0
"263",654,1,71,1,0,7.00990415335463,0,0,1,0,1,1,1,0,0,1,0,3,0,0,0,1,4,21,0,0,1,12,13,1,1,1,1,1,1,0
"264",656,3,88,1,0,3.10024097995546,0,0,1,1,NA,NA,1,0,1,0,0,2,0,0,0,1,4,22,1,0,0,15,16,1,1,1,1,1,1,1
"265",657,1,70,1,0,9.20900264317181,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,1,4,26,0,1,0,14,15,1,1,1,1,1,1,0
"266",662,5,65,0,0,9.69799331848552,0,0,1,0,1,1,1,0,0,0,1,4,0,0,1,0,3,33,1,0,0,12,12,0,0,0,1,1,1,0
"267",663,1,68,1,1,5.72502538975501,0,0,1,0,1,1,1,0,0,1,0,3,0,0,1,0,3,31,1,0,0,15,16,1,1,1,1,1,1,0
"268",665,4,53,1,0,13.2619808306709,0,0,1,0,1,1,1,0,0,0,1,4,0,0,1,0,3,31,0,0,1,15,16,1,1,1,1,1,1,0
"269",667,2,69,1,1,8.71213656387665,0,0,1,0,0,0,1,0,0,0,1,4,0,0,0,1,4,32,0,0,1,13,14,1,1,1,1,1,1,0
"270",671,1,74,1,1,4.24794031180401,1,0,1,1,1,1,0,0,1,0,0,2,0,0,0,1,4,27,1,0,0,15,16,1,1,1,1,1,1,0
"271",672,1,53,1,1,2.38558414096916,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,3,33,0,1,0,14,15,1,1,1,1,1,1,0
"272",674,6,4,1,1,6.60356347438753,1,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,1,19,0,0,0,10,11,0,0,0,0,0,0,0
"273",675,6,1,1,1,6.60356347438753,1,0,0,0,1,0,1,0,0,1,0,3,1,0,0,0,1,17,0,1,0,11,12,0,0,0,0,0,0,0
"274",676,6,4,1,1,2.4629392971246,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,20,0,0,1,12,13,1,1,1,1,1,1,0
"275",677,3,41,1,0,1.056570155902,1,0,0,0,NA,NA,0,1,0,0,0,1,0,1,0,0,2,33,1,0,0,12,12,0,0,0,1,1,1,1
"276",678,4,19,1,1,3.96213808463252,1,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,1,36,0,0,0,12,12,0,0,0,1,1,1,0
"277",681,11,5,1,1,1.32071269487751,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,37,0,0,0,12,12,0,0,0,1,1,1,0
"278",682,12,30,1,0,2.08355634743875,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,38,0,1,0,12,13,1,1,0,1,1,1,0
"279",685,2,45,1,1,9.29913808463252,0,0,1,0,1,0,1,0,0,0,1,4,0,0,1,0,3,32,1,0,0,12,12,0,0,0,1,1,1,0
"280",686,2,73,1,1,8.47180176211454,0,0,1,0,1,0,1,0,0,0,1,4,0,0,0,1,4,36,0,1,0,15,16,1,1,1,1,1,1,0
"281",688,9,35,1,0,3.99726904231626,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,19,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"282",689,4,24,1,0,4.58210201123137,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,21,0,0,1,11,12,0,0,1,0,0,0,0
"283",691,5,46,1,0,5.28285077951002,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0,0,2,20,0,0,0,10,11,0,0,0,0,0,0,0
"284",692,2,27,1,0,5.28285077951002,0,0,1,1,1,0,1,0,0,1,0,3,0,1,0,0,2,24,1,0,0,13,14,1,1,1,1,1,1,0
"285",700,3,25,NA,1,5.93,0,0,1,1,0,0,0,0,0,1,0,3,0,1,0,0,2,32,1,0,0,10,11,0,0,0,0,0,0,0
"286",703,5,38,1,0,4.30552338530067,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,14,1,0,0,10,11,0,0,0,0,0,0,0
"287",707,0,31,1,1,4.75456570155902,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,30,1,0,0,12,13,1,1,1,1,1,1,0
"288",711,4,34,1,1,6.60356347438753,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,2,27,0,0,0,12,12,0,0,0,1,1,1,0
"289",713,2,15,0,0,3.63446926503341,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,1,25,0,1,0,12,13,1,1,1,1,1,1,0
"290",714,2,18,0,1,2.88383400655867,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2,23,0,0,1,11,12,0,0,0,0,0,0,0
"291",717,3,27,0,1,9.29913808463252,0,0,1,0,0,0,1,0,0,0,1,4,0,1,0,0,2,25,1,0,0,12,12,0,0,0,1,1,1,0
"292",721,4,19,1,0,7.38542538975501,0,0,0,0,0,0,1,0,0,0,1,4,1,0,0,0,1,25,1,0,0,12,12,0,0,0,1,1,1,0
"293",723,4,27,0,0,9.11027616926503,0,0,0,0,1,0,1,0,0,0,1,4,0,1,0,0,2,28,1,0,0,12,12,0,0,0,1,1,1,0
"294",724,1,77,0,0,10.56570155902,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,1,4,25,0,0,0,14,15,1,1,1,1,1,1,0
"295",725,1,96,0,1,9.90869039647577,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,1,4,29,0,1,0,15,16,1,1,1,1,1,1,0
"296",728,3,11,1,1,8.18704057648731,0,0,0,0,1,1,0,0,0,0,1,4,1,0,0,0,1,17,0,0,1,11,12,0,0,0,0,0,0,0
"297",733,3,18,1,0,NA,0,0,1,0,1,0,1,0,0,0,1,4,1,0,0,0,1,24,0,1,0,13,13,1,1,1,1,1,1,0
"298",734,6,11,1,0,5.01870824053452,0,1,1,0,1,0,1,0,0,1,0,3,1,0,0,0,1,34,0,0,0,12,12,0,0,0,1,1,1,0
"299",735,8,19,1,1,4.49042316258352,0,0,0,0,NA,NA,0,0,1,0,0,2,1,0,0,0,1,18,0,0,0,10,11,0,0,0,0,0,0,1
"300",736,3,19,1,0,4.02421158129176,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,0,2,19,0,1,0,11,12,0,0,0,0,0,0,0
"301",740,1,85,1,0,6.99449443207127,0,0,1,1,1,0,1,0,0,1,0,3,0,0,0,1,4,18,1,0,0,12,13,1,1,1,1,1,1,0
"302",741,6,31,1,1,9.43862436841142,0,0,1,0,0,0,0,0,0,0,1,4,0,1,0,0,2,34,0,0,1,10,11,0,0,0,0,0,0,0
"303",746,1,68,1,0,6.92053452115813,0,0,1,1,1,0,1,0,0,1,0,3,0,0,1,0,3,24,0,0,0,12,13,1,1,1,1,1,1,0
"304",747,1,66,1,1,7.38193568281938,0,0,1,1,1,0,1,0,0,0,1,4,0,0,1,0,3,26,0,1,0,12,12,0,0,0,1,1,1,0
"305",750,3,20,1,1,13.046,0,0,1,1,1,1,1,0,0,0,1,4,1,0,0,0,1,26,1,0,0,12,12,0,0,0,1,1,1,0
"306",751,3,22,1,1,13.0355506607929,0,0,1,1,1,1,1,0,0,0,1,4,0,1,0,0,2,29,0,1,0,15,16,1,1,1,1,1,1,0
"307",754,6,22,1,1,1.29005939395645,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,33,0,0,1,14,14,1,1,1,1,1,1,0
"308",755,6,46,1,0,2.90556792873051,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,17,0,0,0,12,12,0,0,0,1,1,1,0
"309",756,6,15,1,0,4.17973568281938,0,1,0,0,0,0,1,0,1,0,0,2,1,0,0,0,1,18,0,0,1,12,12,0,0,0,1,1,1,0
"310",757,3,27,0,0,1.40735144766147,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,24,0,0,0,13,13,1,1,1,1,1,1,0
"311",760,2,28,1,1,5.28285077951002,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,36,1,0,0,12,12,0,1,1,1,1,1,0
"312",763,6,33,1,1,7.99321737193764,0,1,0,0,1,0,1,0,0,0,1,4,0,1,0,0,2,22,1,0,0,12,12,0,0,0,1,1,1,0
"313",764,5,21,1,0,10.1217524229075,0,1,0,0,1,0,1,0,0,0,1,4,0,1,0,0,2,22,0,1,0,12,12,0,0,0,1,1,1,0
"314",765,5,40,1,1,9.94858884463273,0,1,0,0,1,0,1,0,0,0,1,4,0,0,1,0,3,24,0,0,1,12,12,0,0,0,1,1,1,0
"315",767,3,13,1,1,5.01870824053452,0,0,1,0,1,0,1,0,0,1,0,3,1,0,0,0,1,16,1,0,0,9,10,0,0,0,0,0,0,0
"316",770,1,27,1,0,9.24498886414254,0,0,0,0,0,0,1,0,0,0,1,4,0,1,0,0,2,27,0,0,0,11,12,0,0,0,0,0,0,0
"317",776,2,97,1,1,6.07527839643653,0,0,1,0,1,1,1,0,0,1,0,3,0,0,0,1,4,32,0,0,0,15,16,1,1,1,1,1,1,0
"318",777,2,75,1,1,6.57191919821826,0,0,1,0,1,1,1,0,0,1,0,3,0,0,0,1,4,30,1,0,0,14,15,1,1,1,1,1,1,0
"319",778,2,76,1,1,4.83699244204867,0,0,1,0,1,1,1,0,1,0,0,2,0,0,0,1,4,33,0,0,1,14,15,1,1,1,1,1,1,0
"320",779,5,46,1,0,4.01373140420262,0,0,1,1,1,0,0,0,1,0,0,2,0,0,1,0,3,34,0,0,1,14,14,1,1,1,1,1,1,0
"321",783,2,29,1,0,7.116,0,1,0,0,1,0,1,0,0,0,1,4,0,1,0,0,2,17,0,1,0,10,11,0,0,0,0,0,0,0
"322",784,2,36,1,1,6.18564158139928,0,1,0,0,1,0,1,0,0,1,0,3,0,1,0,0,2,22,0,0,1,12,12,0,1,NA,1,1,NA,0
"323",787,4,21,1,0,4.75456570155902,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,1,33,0,0,0,12,13,1,1,1,1,1,1,0
"324",790,2,14,1,0,4.77534801762114,0,0,0,0,NA,NA,0,0,1,0,0,2,1,0,0,0,1,18,0,0,1,12,12,0,0,0,1,1,1,1
"325",791,2,64,1,1,4.80356123348018,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,0,3,22,0,1,0,12,12,0,0,0,1,1,1,0
"326",795,0,47,0,1,11.8732071269488,0,0,1,0,1,1,1,0,0,0,1,4,0,0,1,0,3,20,0,1,0,12,12,0,1,1,1,1,1,0
"327",797,2,58,0,1,10.56570155902,0,0,0,0,1,0,1,0,0,0,1,4,0,0,1,0,3,21,0,0,0,12,13,1,1,1,1,1,1,0
"328",798,4,29,1,0,6.86770601336303,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,2,18,1,0,0,11,12,0,0,0,0,0,0,0
"329",799,4,29,1,1,6.82357524229075,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,2,21,0,1,0,11,12,0,0,0,0,0,0,0
