"","id","hisp","age97","momageatbirth","age98","age99","age00","age01","age02","age03","male","white","black","intact97","afqtq","afqt1","afqt2","afqt3","afqt4","cvhhlt18","msa12","hhinccat","hhinccat1","hhinccat2","hhinccat3","hhinccat4","hhnetworthcat","hhnetworthcat1","hhnetworthcat2","hhnetworthcat3","hhnetworthcat4","age04","b1980","b1981","b1982","b1983","b1984","Dhgacoll2122","Dhgc12_2122","momhs2","momcoll2","other"
"649",915,0,16,32,18,19,20,21,22,23,0,0,0,1,3,0,0,1,0,2,1,4,0,0,0,1,4,0,0,0,1,24,1,0,0,0,0,1,1,1,1,1
"650",916,0,13,35,15,16,17,18,19,20,0,0,0,1,3,0,0,1,0,2,1,4,0,0,0,1,4,0,0,0,1,21,0,0,0,1,0,1,1,1,1,1
"651",918,0,15,31,17,18,19,20,21,22,1,0,0,1,4,0,0,0,1,2,1,4,0,0,0,1,4,0,0,0,1,23,0,1,0,0,0,1,1,1,1,1
"652",919,0,13,33,14,15,16,17,18,19,0,0,0,1,3,0,0,1,0,2,1,4,0,0,0,1,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,1,1
"653",922,1,14,35,16,17,18,19,20,21,0,0,0,1,3,0,0,1,0,1,1,4,0,0,0,1,4,0,0,0,1,22,0,0,1,0,0,1,1,1,1,0
"654",923,0,15,20,17,18,19,20,21,22,0,0,0,0,2,0,1,0,0,3,1,3,0,0,1,0,2,0,1,0,0,23,0,1,0,0,0,1,1,1,1,1
"655",924,0,15,23,16,17,18,19,20,21,0,0,1,0,3,0,0,1,0,3,1,3,0,0,1,0,2,0,1,0,0,22,0,0,1,0,0,1,1,1,1,0
"656",929,0,14,28,15,16,17,18,19,20,1,0,0,1,4,0,0,0,1,2,1,4,0,0,0,1,4,0,0,0,1,21,0,0,0,1,0,1,1,1,1,1
"657",930,1,13,20,15,15,17,18,19,20,0,0,0,0,2,0,1,0,0,1,1,4,0,0,0,1,2,0,1,0,0,21,0,0,0,1,0,0,1,1,0,0
"658",931,0,13,27,14,15,16,17,18,19,0,0,1,1,4,0,0,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,1,0
"659",933,0,15,27,17,18,19,20,21,22,0,1,0,0,4,0,0,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,1,1,0
"660",934,0,12,30,14,15,16,17,18,19,0,1,0,0,4,0,0,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,1,0
"661",935,1,14,25,15,17,NA,18,20,20,0,0,0,1,4,0,0,0,1,2,1,4,0,0,0,1,3,0,0,1,0,21,0,0,0,1,0,1,1,1,1,0
"662",936,0,13,24,14,15,16,17,18,19,1,0,0,1,2,0,1,0,0,4,1,NA,NA,NA,NA,NA,3,0,0,1,0,20,0,0,0,0,1,NA,NA,1,1,1
"663",937,1,15,31,16,17,18,19,NA,NA,1,0,0,1,4,0,0,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,1,1,0
"664",938,1,12,34,14,15,16,17,18,19,1,0,0,1,2,0,1,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,1,0
"665",939,0,16,29,18,NA,20,21,22,23,0,0,0,1,2,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,1,0,1
"666",940,0,14,28,16,17,18,19,20,21,1,0,0,0,4,0,0,0,1,3,1,1,1,0,0,0,4,0,0,0,1,22,0,0,1,0,0,1,1,1,1,1
"667",941,0,17,33,18,20,NA,NA,23,NA,0,1,0,0,3,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,1,1,0
"668",942,0,14,31,16,17,18,19,20,21,1,1,0,1,4,0,0,0,1,3,1,4,0,0,0,1,4,0,0,0,1,22,0,0,1,0,0,1,1,1,1,0
"669",943,0,12,33,14,15,16,17,18,19,1,1,0,1,4,0,0,0,1,3,1,4,0,0,0,1,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,1,0
"670",944,0,15,30,16,17,19,20,21,22,0,0,0,1,4,0,0,0,1,2,1,4,0,0,0,1,4,0,0,0,1,23,0,1,0,0,0,1,1,1,1,1
"671",945,0,16,30,18,19,20,21,22,23,0,1,0,1,4,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,1,1,0
"672",946,0,15,32,17,NA,NA,NA,NA,NA,1,0,0,1,4,0,0,0,1,1,1,2,0,1,0,0,3,0,0,1,0,NA,0,1,0,0,0,NA,NA,1,1,1
"673",947,1,15,27,17,18,19,20,21,22,0,0,0,0,4,0,0,0,1,2,1,4,0,0,0,1,4,0,0,0,1,23,0,1,0,0,0,1,1,1,1,0
"674",948,1,12,30,14,15,16,17,18,19,0,0,0,0,2,0,1,0,0,2,1,4,0,0,0,1,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,1,0
"675",949,0,16,28,18,19,20,21,22,23,0,0,0,1,2,0,1,0,0,3,1,4,0,0,0,1,4,0,0,0,1,24,1,0,0,0,0,1,1,1,1,1
"676",950,0,12,32,14,15,16,17,18,19,0,0,0,1,3,0,0,1,0,3,1,4,0,0,0,1,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,1,1
"677",951,0,16,28,17,18,19,20,21,NA,0,1,0,1,3,0,0,1,0,2,1,4,0,0,0,1,4,0,0,0,1,NA,0,1,0,0,0,1,1,1,1,0
"678",952,0,12,31,14,15,16,17,18,19,0,1,0,1,4,0,0,0,1,2,1,4,0,0,0,1,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,1,0
"679",953,0,12,34,14,15,16,17,18,19,1,0,0,1,3,0,0,1,0,1,1,4,0,0,0,1,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,1,1
"680",954,0,16,31,17,18,19,NA,NA,NA,0,1,0,1,2,0,1,0,0,2,1,4,0,0,0,1,4,0,0,0,1,NA,0,1,0,0,0,NA,NA,1,1,0
"681",955,0,13,30,14,15,16,17,18,19,0,1,0,1,3,0,0,1,0,2,1,4,0,0,0,1,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,1,0
"682",956,0,14,28,15,16,17,18,19,20,1,1,0,0,4,0,0,0,1,2,1,3,0,0,1,0,3,0,0,1,0,21,0,0,0,1,0,1,1,1,1,0
"683",957,0,12,28,14,15,16,17,18,19,1,1,0,0,4,0,0,0,1,3,1,4,0,0,0,1,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,0,0
"684",958,0,16,29,18,19,20,21,22,23,1,1,0,1,2,0,1,0,0,3,1,4,0,0,0,1,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,1,0,0
"685",959,0,13,32,15,16,NA,18,19,20,1,1,0,1,1,1,0,0,0,3,1,4,0,0,0,1,NA,NA,NA,NA,NA,21,0,0,0,1,0,1,1,1,0,0
"686",960,0,17,25,19,19,20,22,NA,NA,1,1,0,1,2,0,1,0,0,1,1,4,0,0,0,1,4,0,0,0,1,NA,1,0,0,0,0,1,1,1,0,0
"687",961,0,12,25,14,15,16,17,18,19,0,1,0,1,3,0,0,1,0,1,1,4,0,0,0,1,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,1,0
"688",962,0,17,22,18,19,20,21,22,23,1,1,0,1,3,0,0,1,0,3,1,3,0,0,1,0,4,0,0,0,1,24,1,0,0,0,0,1,1,1,1,0
"689",963,0,12,27,14,15,16,17,18,19,1,1,0,1,4,0,0,0,1,3,1,3,0,0,1,0,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,1,0
"690",964,1,14,NA,16,17,18,19,20,21,0,0,0,1,4,0,0,0,1,2,1,3,0,0,1,0,4,0,0,0,1,22,0,0,1,0,0,1,1,1,1,0
"691",965,1,13,27,14,15,NA,17,18,19,0,0,0,1,2,0,1,0,0,3,1,4,0,0,0,1,4,0,0,0,1,21,0,0,0,0,1,1,1,1,1,0
"692",967,0,15,25,16,17,18,19,20,21,0,0,0,1,4,0,0,0,1,2,1,4,0,0,0,1,4,0,0,0,1,22,0,0,1,0,0,1,1,1,1,1
"693",970,0,14,26,15,17,17,19,19,21,1,1,0,1,2,0,1,0,0,2,1,4,0,0,0,1,4,0,0,0,1,21,0,0,0,1,0,1,1,1,1,0
"694",971,0,14,33,15,16,17,18,19,20,0,1,0,1,3,0,0,1,0,2,1,4,0,0,0,1,4,0,0,0,1,21,0,0,0,1,0,1,1,1,1,0
"695",972,0,15,25,16,17,18,19,20,21,1,1,0,1,4,0,0,0,1,3,1,3,0,0,1,0,NA,NA,NA,NA,NA,22,0,0,1,0,0,1,1,1,1,0
"696",973,1,13,27,14,15,16,NA,NA,NA,1,0,0,1,4,0,0,0,1,3,1,4,0,0,0,1,4,0,0,0,1,NA,0,0,0,0,1,NA,NA,1,1,0
"697",974,0,14,30,16,17,18,19,20,21,1,1,0,1,4,0,0,0,1,2,1,4,0,0,0,1,4,0,0,0,1,22,0,0,1,0,0,1,1,1,1,0
"698",975,0,16,20,18,18,20,NA,NA,22,1,1,0,1,2,0,1,0,0,3,1,3,0,0,1,0,4,0,0,0,1,24,1,0,0,0,0,1,1,1,0,0
"699",976,0,15,21,17,17,19,20,21,22,1,1,0,1,2,0,1,0,0,3,1,3,0,0,1,0,4,0,0,0,1,23,0,1,0,0,0,1,1,1,0,0
"700",977,0,14,24,16,17,18,19,20,21,1,1,0,0,2,0,1,0,0,1,1,4,0,0,0,1,4,0,0,0,1,22,0,0,1,0,0,1,1,1,1,0
"701",978,0,16,26,18,19,20,21,22,23,1,0,0,1,4,0,0,0,1,2,1,4,0,0,0,1,4,0,0,0,1,24,1,0,0,0,0,1,1,1,1,1
"702",979,0,14,28,16,17,18,19,20,21,0,0,0,1,4,0,0,0,1,2,1,4,0,0,0,1,4,0,0,0,1,22,0,0,1,0,0,1,1,1,1,1
"703",980,0,14,34,16,17,18,19,20,21,1,1,0,1,4,0,0,0,1,1,1,NA,NA,NA,NA,NA,4,0,0,0,1,22,0,0,1,0,0,1,1,1,1,0
"704",981,0,16,25,17,NA,NA,21,NA,NA,1,1,0,0,1,1,0,0,0,2,1,4,0,0,0,1,4,0,0,0,1,NA,0,1,0,0,0,0,1,1,0,0
"705",982,0,15,31,16,NA,NA,20,NA,NA,1,1,0,0,4,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,1,0,0
"706",983,1,12,35,14,15,16,17,18,19,0,0,0,1,4,0,0,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,1,0
"707",984,1,15,28,17,18,19,20,21,22,0,0,0,0,2,0,1,0,0,1,1,3,0,0,1,0,4,0,0,0,1,23,0,1,0,0,0,1,1,0,0,0
"708",985,1,15,22,17,18,NA,NA,NA,NA,0,0,0,1,1,1,0,0,0,3,1,1,1,0,0,0,1,1,0,0,0,NA,0,1,0,0,0,NA,NA,0,0,0
"709",986,0,16,22,18,19,20,21,22,23,0,1,0,0,4,0,0,0,1,2,1,1,1,0,0,0,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,1,0,0
"710",987,1,14,24,15,16,17,19,20,20,1,0,0,0,4,0,0,0,1,2,1,1,1,0,0,0,NA,NA,NA,NA,NA,22,0,0,0,1,0,0,1,1,0,0
"711",988,0,14,33,15,16,17,18,19,20,0,1,0,0,4,0,0,0,1,2,1,4,0,0,0,1,2,0,1,0,0,21,0,0,0,1,0,1,1,1,0,0
"712",989,0,14,30,15,16,17,18,19,20,0,1,0,1,3,0,0,1,0,2,1,4,0,0,0,1,3,0,0,1,0,21,0,0,0,1,0,1,1,1,1,0
"713",990,0,15,22,17,NA,19,NA,21,22,1,1,0,0,3,0,0,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,NA,NA,0
"714",994,0,14,20,NA,NA,NA,18,NA,NA,1,1,0,0,4,0,0,0,1,4,1,4,0,0,0,1,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,1,1,0
"715",995,1,17,30,18,19,20,21,22,23,0,0,0,0,3,0,0,1,0,1,1,3,0,0,1,0,NA,NA,NA,NA,NA,24,1,0,0,0,0,0,1,1,0,0
"716",996,0,15,25,17,18,19,20,21,22,0,0,0,1,2,0,1,0,0,3,1,4,0,0,0,1,3,0,0,1,0,23,0,1,0,0,0,1,1,1,1,1
"717",997,0,16,35,18,19,20,21,22,23,1,0,0,1,3,0,0,1,0,1,1,3,0,0,1,0,2,0,1,0,0,24,1,0,0,0,0,1,1,1,1,1
"718",998,0,14,31,16,16,18,18,20,20,1,0,1,1,2,0,1,0,0,1,1,2,0,1,0,0,NA,NA,NA,NA,NA,21,0,0,1,0,0,0,1,0,0,0
"719",999,0,14,25,16,16,17,18,19,20,1,1,0,1,3,0,0,1,0,2,1,1,1,0,0,0,3,0,0,1,0,21,0,0,1,0,0,1,1,1,0,0
"720",1000,0,15,NA,17,18,19,20,21,22,1,0,0,0,1,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,1,1,1
"721",1001,0,14,NA,16,NA,18,NA,20,21,1,0,1,0,2,0,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,1,NA,NA,0
"722",1002,0,12,NA,14,15,16,17,18,19,1,0,1,0,2,0,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,NA,NA,0
"723",1003,0,15,17,17,17,19,20,20,21,0,0,0,1,2,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,1,0,0,1,1,1,1,1
"724",1004,0,12,20,14,15,16,17,18,19,1,0,0,1,2,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,1,1
"725",1005,0,14,19,16,17,18,19,20,21,1,0,0,0,2,0,1,0,0,4,1,4,0,0,0,1,1,1,0,0,0,22,0,0,1,0,0,0,0,1,1,1
"726",1006,0,12,21,14,14,16,17,18,19,1,0,0,0,1,1,0,0,0,4,1,4,0,0,0,1,1,1,0,0,0,20,0,0,0,0,1,NA,NA,1,1,1
"727",1007,0,13,30,15,16,17,18,19,20,1,0,0,1,1,1,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,1,0,1,1,1,1,1
"728",1008,0,16,24,18,19,20,21,22,23,0,1,0,1,2,0,1,0,0,2,1,2,0,1,0,0,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,1,0,0
"729",1009,0,14,26,16,17,18,19,20,21,1,1,0,1,4,0,0,0,1,2,1,2,0,1,0,0,NA,NA,NA,NA,NA,22,0,0,1,0,0,1,1,1,0,0
"730",1011,0,15,31,17,18,19,20,21,22,1,1,0,1,4,0,0,0,1,3,NA,3,0,0,1,0,1,1,0,0,0,23,0,1,0,0,0,1,1,1,0,0
"731",1012,0,13,33,15,16,17,18,19,20,1,1,0,1,4,0,0,0,1,3,NA,3,0,0,1,0,1,1,0,0,0,21,0,0,0,1,0,0,1,1,0,0
"732",1013,0,14,26,15,16,17,18,19,20,1,0,1,1,3,0,0,1,0,2,1,3,0,0,1,0,NA,NA,NA,NA,NA,21,0,0,0,1,0,1,1,1,1,0
"733",1014,0,14,26,16,17,18,NA,20,NA,1,0,0,1,2,0,1,0,0,2,1,4,0,0,0,1,2,0,1,0,0,22,0,0,1,0,0,1,1,1,1,1
"734",1015,0,13,27,15,16,17,18,19,NA,1,0,0,1,3,0,0,1,0,2,1,4,0,0,0,1,2,0,1,0,0,NA,0,0,0,1,0,NA,NA,1,1,1
"735",1016,0,17,29,19,19,21,21,23,24,1,0,0,0,3,0,0,1,0,2,1,4,0,0,0,1,2,0,1,0,0,24,1,0,0,0,0,1,1,1,0,1
"736",1017,0,13,33,14,15,16,17,NA,NA,0,0,0,0,1,1,0,0,0,2,1,4,0,0,0,1,2,0,1,0,0,NA,0,0,0,0,1,NA,NA,1,0,1
"737",1018,0,14,29,16,16,18,19,20,21,1,1,0,0,3,0,0,1,0,2,1,4,0,0,0,1,4,0,0,0,1,22,0,0,1,0,0,1,1,1,1,0
"738",1019,0,13,28,15,16,17,18,19,20,1,0,0,1,4,0,0,0,1,3,1,4,0,0,0,1,3,0,0,1,0,21,0,0,0,1,0,1,1,1,1,1
"739",1020,0,15,27,17,17,19,19,21,22,1,1,0,0,1,1,0,0,0,1,1,4,0,0,0,1,3,0,0,1,0,23,0,1,0,0,0,1,1,1,1,0
"740",1021,0,12,27,14,15,16,17,18,19,0,1,0,1,4,0,0,0,1,3,1,4,0,0,0,1,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,1,0
"741",1022,0,15,25,17,18,18,20,20,22,0,1,0,0,3,0,0,1,0,4,NA,2,0,1,0,0,1,1,0,0,0,23,0,1,0,0,0,1,1,1,1,0
"742",1023,1,13,24,15,15,16,17,18,20,0,0,0,1,3,0,0,1,0,2,1,2,0,1,0,0,4,0,0,0,1,21,0,0,0,1,0,1,1,1,1,0
"743",1024,0,16,29,17,18,19,20,21,22,0,1,0,0,4,0,0,0,1,3,1,4,0,0,0,1,3,0,0,1,0,23,0,1,0,0,0,1,1,1,1,0
"744",1025,0,16,31,17,18,19,20,21,22,1,1,0,1,4,0,0,0,1,2,1,3,0,0,1,0,4,0,0,0,1,23,0,1,0,0,0,0,1,1,1,0
"745",1026,0,16,24,18,19,20,21,22,23,1,1,0,0,3,0,0,1,0,3,1,2,0,1,0,0,NA,NA,NA,NA,NA,24,1,0,0,0,0,0,1,1,0,0
"746",1027,0,15,25,17,18,19,20,21,22,1,1,0,1,1,1,0,0,0,4,1,NA,NA,NA,NA,NA,3,0,0,1,0,23,0,1,0,0,0,0,1,1,0,0
"747",1028,0,13,27,15,16,17,18,19,20,1,1,0,1,4,0,0,0,1,4,1,NA,NA,NA,NA,NA,3,0,0,1,0,21,0,0,0,1,0,0,1,1,0,0
"748",1029,0,15,38,16,17,18,19,20,21,0,1,0,0,3,0,0,1,0,1,1,3,0,0,1,0,3,0,0,1,0,22,0,0,1,0,0,0,0,0,0,0
"749",1030,0,15,22,17,18,19,20,20,22,1,1,0,0,3,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,0,0,0
"750",1031,0,15,16,NA,NA,19,NA,21,21,1,0,1,0,2,0,1,0,0,1,NA,1,1,0,0,0,1,1,0,0,0,22,0,0,1,0,0,0,1,0,0,0
"751",1032,0,14,19,16,17,18,19,20,21,1,0,1,0,1,1,0,0,0,3,1,1,1,0,0,0,1,1,0,0,0,22,0,0,1,0,0,1,1,0,0,0
"752",1034,0,14,22,16,17,18,19,20,21,1,0,1,0,1,1,0,0,0,3,1,1,1,0,0,0,1,1,0,0,0,23,0,0,1,0,0,0,0,0,0,0
"753",1037,0,14,19,16,17,18,19,20,21,1,0,1,0,1,1,0,0,0,3,NA,1,1,0,0,0,1,1,0,0,0,22,0,0,1,0,0,0,0,NA,NA,0
"754",1039,0,12,18,14,15,16,17,18,19,0,0,1,0,1,1,0,0,0,5,1,1,1,0,0,0,1,1,0,0,0,20,0,0,0,0,1,NA,NA,0,0,0
"755",1040,0,15,19,NA,18,19,NA,NA,22,0,0,1,0,1,1,0,0,0,2,1,NA,NA,NA,NA,NA,2,0,1,0,0,23,0,1,0,0,0,1,1,1,0,0
"756",1041,0,16,15,17,18,19,20,21,23,1,0,1,0,1,1,0,0,0,4,1,1,1,0,0,0,1,1,0,0,0,23,0,1,0,0,0,0,0,0,0,0
"757",1042,0,14,17,16,17,18,19,20,21,0,0,1,0,1,1,0,0,0,4,1,1,1,0,0,0,1,1,0,0,0,22,0,0,1,0,0,0,1,0,0,0
"758",1044,0,13,25,15,16,17,18,19,20,1,0,1,0,1,1,0,0,0,3,1,1,1,0,0,0,1,1,0,0,0,21,0,0,0,1,0,0,1,0,0,0
"759",1046,0,13,27,15,16,17,18,19,20,1,0,1,0,1,1,0,0,0,3,1,1,1,0,0,0,1,1,0,0,0,21,0,0,0,1,0,0,0,1,0,0
"760",1047,0,16,26,18,19,NA,NA,22,23,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,24,1,0,0,0,0,1,1,1,0,0
"761",1049,1,13,23,15,16,17,18,NA,20,1,0,0,0,1,1,0,0,0,1,1,2,0,1,0,0,2,0,1,0,0,21,0,0,0,1,0,0,NA,0,0,0
"762",1050,0,16,26,17,19,NA,NA,NA,NA,0,0,1,0,1,1,0,0,0,3,1,NA,NA,NA,NA,NA,1,1,0,0,0,NA,0,1,0,0,0,NA,NA,0,0,0
"763",1051,0,15,27,16,17,19,NA,NA,22,1,0,1,0,1,1,0,0,0,3,1,NA,NA,NA,NA,NA,1,1,0,0,0,NA,0,0,1,0,0,0,0,0,0,0
"764",1053,0,15,17,17,17,19,20,NA,22,1,0,1,0,2,0,1,0,0,2,1,1,1,0,0,0,1,1,0,0,0,22,0,1,0,0,0,0,1,1,0,0
"765",1054,0,14,17,15,16,18,18,19,20,0,0,1,0,1,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,1,0,0,1,1,0,0
"766",1056,0,17,16,18,20,20,21,23,23,0,0,1,0,2,0,1,0,0,4,1,1,1,0,0,0,1,1,0,0,0,24,1,0,0,0,0,0,1,0,0,0
"767",1057,0,15,18,17,18,19,20,21,22,0,0,1,0,1,1,0,0,0,4,1,1,1,0,0,0,1,1,0,0,0,23,0,1,0,0,0,0,1,0,0,0
"768",1060,0,13,14,14,15,16,18,18,19,0,0,1,0,2,0,1,0,0,1,NA,1,1,0,0,0,2,0,1,0,0,20,0,0,0,0,1,NA,NA,0,0,0
"769",1061,0,13,25,15,16,17,18,19,20,0,0,1,0,2,0,1,0,0,2,1,1,1,0,0,0,1,1,0,0,0,NA,0,0,0,1,0,NA,NA,1,0,0
"770",1062,0,16,28,17,18,19,21,21,22,1,0,1,0,1,1,0,0,0,1,1,2,0,1,0,0,1,1,0,0,0,23,0,1,0,0,0,0,1,1,1,0
"771",1063,0,14,27,NA,NA,18,19,19,21,1,0,1,1,2,0,1,0,0,1,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA,0,0,1,0,0,1,1,NA,NA,0
"772",1065,0,16,34,18,NA,20,NA,NA,NA,1,0,1,1,1,1,0,0,0,1,1,4,0,0,0,1,2,0,1,0,0,NA,1,0,0,0,0,NA,NA,1,0,0
"773",1066,0,13,29,15,15,17,17,18,19,0,0,1,1,3,0,0,1,0,3,1,2,0,1,0,0,2,0,1,0,0,20,0,0,0,0,1,NA,NA,1,1,0
"774",1067,1,14,16,15,16,17,18,19,20,0,0,0,1,2,0,1,0,0,5,1,1,1,0,0,0,3,0,0,1,0,21,0,0,0,1,0,0,1,0,0,0
"775",1068,1,12,18,14,15,16,17,18,19,1,0,0,1,2,0,1,0,0,5,1,1,1,0,0,0,3,0,0,1,0,20,0,0,0,0,1,NA,NA,0,0,0
"776",1070,0,15,21,17,18,19,20,21,22,0,0,1,0,2,0,1,0,0,3,1,3,0,0,1,0,2,0,1,0,0,23,0,1,0,0,0,1,1,1,0,0
"777",1071,1,12,21,14,15,16,17,18,19,1,0,0,1,3,0,0,1,0,2,1,3,0,0,1,0,3,0,0,1,0,20,0,0,0,0,1,NA,NA,1,0,0
"778",1073,0,16,23,17,18,19,20,NA,NA,0,1,0,1,4,0,0,0,1,2,1,4,0,0,0,1,4,0,0,0,1,24,0,1,0,0,0,NA,NA,1,1,0
"779",1074,0,14,25,15,16,17,18,20,21,1,1,0,1,4,0,0,0,1,2,1,4,0,0,0,1,4,0,0,0,1,22,0,0,0,1,0,1,1,1,1,0
"780",1075,0,13,16,15,16,17,18,19,20,0,0,1,0,3,0,0,1,0,1,1,3,0,0,1,0,4,0,0,0,1,21,0,0,0,1,0,1,1,1,1,0
"781",1078,0,13,31,15,16,17,18,19,20,1,1,0,1,2,0,1,0,0,2,1,3,0,0,1,0,NA,NA,NA,NA,NA,21,0,0,0,1,0,1,1,1,0,0
"782",1081,0,13,27,NA,16,17,18,19,20,1,1,0,1,4,0,0,0,1,2,1,4,0,0,0,1,4,0,0,0,1,21,0,0,0,1,0,1,1,1,1,0
"783",1082,0,14,34,15,17,17,18,20,21,0,1,0,1,4,0,0,0,1,1,1,NA,NA,NA,NA,NA,4,0,0,0,1,22,0,0,1,0,0,1,1,1,1,0
"784",1083,0,17,25,18,19,20,21,22,23,0,1,0,1,4,0,0,0,1,2,1,4,0,0,0,1,4,0,0,0,1,24,1,0,0,0,0,1,1,1,1,0
"785",1084,0,14,28,16,17,18,19,20,21,0,1,0,1,3,0,0,1,0,2,1,4,0,0,0,1,4,0,0,0,1,22,0,0,1,0,0,1,1,1,1,0
"786",1085,0,16,24,18,19,20,21,22,23,1,1,0,1,1,1,0,0,0,2,1,4,0,0,0,1,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,1,1,0
"787",1086,0,13,32,15,16,17,18,19,20,1,1,0,1,4,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,1,0,1,1,1,0,0
"788",1087,1,16,23,17,19,20,20,21,22,0,0,0,1,4,0,0,0,1,3,1,3,0,0,1,0,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,1,0,0
"789",1088,0,13,30,14,15,16,NA,18,NA,0,1,0,1,3,0,0,1,0,2,1,NA,NA,NA,NA,NA,3,0,0,1,0,21,0,0,0,0,1,1,1,1,1,0
"790",1089,0,16,18,18,19,NA,NA,NA,NA,1,1,0,0,4,0,0,0,1,3,NA,2,0,1,0,0,2,0,1,0,0,NA,1,0,0,0,0,NA,NA,1,1,0
"791",1090,0,14,20,16,17,NA,NA,NA,21,1,1,0,0,4,0,0,0,1,3,NA,2,0,1,0,0,2,0,1,0,0,22,0,0,1,0,0,1,1,1,1,0
"792",1093,1,14,24,16,17,18,NA,20,21,1,0,0,0,2,0,1,0,0,2,NA,NA,NA,NA,NA,NA,2,0,1,0,0,22,0,0,1,0,0,0,1,1,1,0
"793",1094,0,16,24,NA,19,20,NA,22,23,1,0,1,1,2,0,1,0,0,2,1,3,0,0,1,0,2,0,1,0,0,24,1,0,0,0,0,1,1,1,1,0
"794",1095,0,15,26,NA,17,18,NA,20,22,1,0,1,1,3,0,0,1,0,2,1,3,0,0,1,0,2,0,1,0,0,23,0,0,1,0,0,1,1,1,1,0
"795",1097,0,16,30,18,19,20,21,22,23,1,0,1,0,1,1,0,0,0,2,NA,3,0,0,1,0,2,0,1,0,0,24,1,0,0,0,0,0,1,1,1,0
"796",1098,0,14,32,15,16,17,18,19,21,0,0,1,0,1,1,0,0,0,2,NA,3,0,0,1,0,2,0,1,0,0,21,0,0,0,1,0,1,1,1,1,0
"797",1099,0,17,16,19,19,20,21,22,24,0,0,1,0,2,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,1,0,0
"798",1100,0,15,19,17,17,18,19,20,21,0,0,1,0,2,0,1,0,0,2,1,1,1,0,0,0,1,1,0,0,0,22,0,0,1,0,0,0,1,1,1,0
